2022-01-25 09:55:39,Just posted a video @ Worldwide https://t.co/MxuSN12hDY,0,154,"Saidapet, India",CarolCeeCeeRic1,9523
2022-01-25 09:55:40,"@Jairam_Ramesh he was a Gem pride of india, you are so lucky to have known, associated be with Charismatic Rajiv Gandhi.",0,372,"Mumbai, India",Welfare4Poor,36587
2022-01-25 09:55:46,"@mumbaipressclub @Marathi_Rash Agree,For Me",0,10,"Mumbai, India",ArjunSi63089310,731
2022-01-25 09:55:54,Always and forever ♥️♥️,0,104,"Ranchi, India",somudatta,1055
2022-01-25 09:55:55,All that we see and seem is but a dream within a dream... 🙃🙂,0,610,जम्मू और कश्मीर,mr__ishu,1665
2022-01-25 09:55:56,Some days are harder than others.....,0,1576,"New Delhi, India",praticram,200484
2022-01-25 09:55:58,Ending🤣🤣🤣🤣🤣🤣🤣🙏,0,817,"Hyderabad, India",SagarDhfmOdish,14793
2022-01-25 09:56:01,"Nice projet
@digontasharkar @TituPatowary @mazhar05",0,2,"Rajshahi, Bangladesh",TajIsla10358555,245
2022-01-25 09:56:03,"Yes this chain was missing 
It's back",0,29,"Mumbai, India",fdgala13,1139
2022-01-25 09:56:03,@hawee72 Hope so......,0,1456,"Mumbai, India",drknacharya,19160
2022-01-25 09:56:05,"#BadhaaiDo  will be a entertaining movie for sure, kudos @RajkummarRao @bhumipednekar",0,682,"Haveli, India",Saheb_Engineer,31454
2022-01-25 09:56:10,Nature's gift from home garden. https://t.co/FUANajktdy,0,317,"Sholinganallur, India",crsratnam,6706
2022-01-25 09:56:12,@USAShibaInu @PancakeSwap @ShibNeweggMeta Please give me,0,23,"Modinagar, India",rk1701638,774
2022-01-25 09:56:17,@aravetkar @RaQesh19 @ShamitaShetty @sheetal_bapat @dreamer_musings @ZkTJ3 They look lovely,0,117,"Anekal Bangaluru, India",GeetaGowda9,9231
2022-01-25 09:56:21,@thephotowala1 Thank you so Much Sir❤️🙏,0,9640,"Gorakhpur, India",VivekshuklaLive,10862
2022-01-25 09:56:21,@anand_luhar Holding in cash,0,1733,"Lucknow, India",amitfinancial1,8181
2022-01-25 09:56:23,@lavanyawritings Well said,0,34,"Isnapur, India",AnilTruely,1741
2022-01-25 09:56:27,@OnePlus_Support Please check private message!!,0,4,"Dibrugarh, India",RaashikaB,20
2022-01-25 09:56:27,"Crying as hell
EMERGING WINNER TEJASSWI",0,195,Nepal,ChhetriDristi,29518
2022-01-25 09:56:31,@lavanyawritings Awesme,0,34,"Isnapur, India",AnilTruely,1742
